listing_id,product_name,wilaya,available_quantity_kg,quality_grade,price_dzd,seller_rating,days_listed,price_per_kg
L9311,Carrots,Constantine,13269,Standard,441,4.107831566048748,50,0.033235360614967215
L9312,Corn,Constantine,5837,Premium,942,3.3937619885892927,7,0.16138427274284736
L9313,Potatoes,Annaba,2101,Commercial,489,4.253548639829591,1,0.2327463112803427
L9314,Carrots,Algiers,10655,Standard,814,3.8034443132451727,29,0.07639605818864383
L9315,Tomatoes,Constantine,2630,Premium,703,4.384119205804469,54,0.2673003802281369
L9316,Tomatoes,Constantine,12142,Premium,966,4.7072768962503435,55,0.07955855707461704
L9317,Carrots,Oran,6400,Commercial,733,4.671193295247946,18,0.11453125
L9318,Carrots,Annaba,7299,Standard,365,3.1090969965913073,47,0.05000685025345938
L9319,Potatoes,Constantine,3809,Premium,457,4.494538995887309,14,0.11997899711210291
L9320,Potatoes,Blida,12705,Commercial,451,3.2450597653848305,53,0.0354978354978355
L9321,Carrots,Annaba,1186,Commercial,784,3.4446202041275766,49,0.6610455311973018
L9322,Wheat,Algiers,9470,Standard,530,4.823683592332181,41,0.0559662090813094
L9323,Potatoes,Annaba,9744,Commercial,688,4.594441885289969,31,0.07060755336617405
L9324,Carrots,Blida,19951,Premium,844,3.3683348421447867,12,0.042303643927622675
L9325,Wheat,Algiers,2732,Premium,709,3.1893376907242343,1,0.2595168374816984
L9326,Carrots,Oran,2772,Standard,866,4.3659252267779864,16,0.3124098124098124
L9327,Tomatoes,Algiers,5770,Commercial,317,4.952011106730575,48,0.054939341421143845
L9328,Carrots,Oran,708,Standard,381,3.5902826075027585,58,0.538135593220339
L9329,Wheat,Annaba,4025,Commercial,927,3.2035625192092496,23,0.23031055900621117
L9330,Corn,Constantine,2285,Premium,719,3.156821367040024,5,0.3146608315098468
L9331,Tomatoes,Blida,19078,Standard,795,3.1469107111781796,3,0.04167103469965405
L9332,Carrots,Blida,15664,Commercial,577,3.3058841771370564,12,0.03683605720122574
L9333,Wheat,Constantine,15778,Commercial,579,3.6820234930749347,6,0.03669666624413741
L9334,Corn,Algiers,3716,Premium,744,4.944223223184297,59,0.20021528525296017
L9335,Wheat,Oran,14907,Standard,766,3.966713081475487,31,0.05138525524921178
L9336,Carrots,Blida,6418,Standard,586,4.673880411585228,27,0.09130570271112497
L9337,Corn,Annaba,9063,Premium,356,4.12748420009398,27,0.039280591415646035
L9338,Carrots,Oran,6286,Standard,642,4.4935826912831605,35,0.10213172128539612
L9339,Corn,Oran,10335,Commercial,574,4.85912960595202,48,0.05553942912433479
L9340,Potatoes,Oran,13272,Premium,822,4.475378863562097,20,0.06193490054249548
L9341,Tomatoes,Oran,14539,Commercial,473,4.554316626950804,33,0.03253318660155444
L9342,Carrots,Annaba,2191,Commercial,591,3.821877104594207,9,0.269739844819717
L9343,Carrots,Oran,11963,Premium,580,4.58595164870613,20,0.0484828220346067
L9344,Corn,Constantine,12012,Premium,878,4.657018821222785,9,0.07309357309357309
L9345,Tomatoes,Annaba,14971,Premium,983,3.619489264424562,31,0.06566027653463362
L9346,Corn,Annaba,16787,Premium,765,3.5753469499210606,54,0.04557097754214571
L9347,Tomatoes,Blida,14940,Premium,960,4.3720497531716305,50,0.0642570281124498
L9348,Potatoes,Blida,17385,Commercial,602,3.8527458008925906,34,0.03462755248777682
L9349,Corn,Blida,15561,Premium,423,3.1353480635324056,45,0.027183342972816656
L9350,Wheat,Annaba,17657,Premium,394,4.386244844374216,42,0.022314096392365635
L9351,Carrots,Oran,9633,Standard,593,4.119798465666967,53,0.06155922350254334
L9352,Potatoes,Algiers,13866,Commercial,719,3.3004963905697924,38,0.05185345449300447
L9353,Tomatoes,Annaba,17084,Commercial,458,4.9490002216205635,19,0.026808709904003747
L9354,Wheat,Annaba,1491,Premium,887,3.148785888759872,55,0.5949027498323273
L9355,Corn,Annaba,6018,Standard,409,4.432396355726046,43,0.06796277833167165
L9356,Potatoes,Blida,3252,Premium,625,4.040132501496454,25,0.19218942189421895
L9357,Potatoes,Blida,18260,Premium,368,4.426985357016367,20,0.020153340635268347
L9358,Carrots,Oran,2184,Standard,432,3.3444989100036233,19,0.1978021978021978
L9359,Carrots,Annaba,4071,Standard,917,3.3997547519753466,18,0.2252517808892164
L9360,Tomatoes,Constantine,5872,Commercial,522,3.712789711514037,22,0.08889645776566757
L9361,Potatoes,Annaba,4990,Commercial,863,3.3268508235179897,23,0.17294589178356715
L9362,Tomatoes,Constantine,8905,Standard,394,3.9562548920686416,4,0.04424480628860191
L9363,Corn,Blida,9316,Premium,309,4.8293206113233405,57,0.03316874194933448
L9364,Tomatoes,Constantine,12300,Premium,782,3.4815520245026863,46,0.06357723577235773
L9365,Corn,Oran,4355,Premium,777,4.681155158767033,59,0.17841561423650976
L9366,Tomatoes,Blida,5108,Premium,335,4.935048804029794,14,0.06558339859044636
L9367,Carrots,Constantine,8859,Commercial,617,4.608418300203544,5,0.06964668698498702
L9368,Corn,Algiers,14756,Premium,422,4.210026118975838,5,0.028598536188669015
L9369,Tomatoes,Algiers,4917,Standard,348,4.813248648441583,35,0.07077486272117145
L9370,Potatoes,Annaba,1155,Standard,790,3.073121115668394,11,0.683982683982684
L9371,Carrots,Blida,5728,Commercial,884,3.492269232550361,1,0.1543296089385475
L9372,Carrots,Oran,14243,Premium,690,4.133852502321739,5,0.048444850101804396
L9373,Carrots,Oran,14389,Standard,453,3.7317288554972174,11,0.03148238237542567
L9374,Potatoes,Oran,5225,Commercial,555,3.9975743306634954,15,0.10622009569377991
L9375,Corn,Blida,1238,Standard,756,4.2125503576518115,23,0.6106623586429726
L9376,Carrots,Blida,96,Premium,342,3.196126091312083,53,3.5625
L9377,Potatoes,Annaba,9111,Standard,852,3.878048261240906,47,0.09351333552848205
L9378,Tomatoes,Blida,14782,Standard,651,3.689867215412044,33,0.04404004870788797
L9379,Tomatoes,Algiers,3176,Commercial,892,4.553217632211485,17,0.28085642317380355
L9380,Tomatoes,Constantine,6052,Commercial,524,4.585586922324917,3,0.08658294778585592
L9381,Potatoes,Algiers,15166,Commercial,490,3.4282317858745066,14,0.03230911248846103
L9382,Potatoes,Algiers,7738,Standard,359,4.5150062331914835,51,0.04639441716205738
L9383,Potatoes,Annaba,7658,Premium,610,3.1758928931767225,38,0.07965526247061896
L9384,Carrots,Blida,2095,Standard,691,3.946220613174974,27,0.3298329355608592
L9385,Carrots,Algiers,18536,Standard,550,3.4040479537229444,31,0.02967198964177816
L9386,Wheat,Blida,18371,Commercial,635,3.619029549251758,24,0.034565347558652225
L9387,Wheat,Algiers,14269,Commercial,970,4.606777830829415,36,0.06797953605718692
L9388,Corn,Annaba,1751,Commercial,903,3.9982208581721252,39,0.5157053112507138
L9389,Corn,Algiers,6683,Commercial,978,3.4010245224136098,22,0.14634146341463414
L9390,Corn,Blida,16171,Premium,903,4.050670881547165,18,0.055840702492115514
L9391,Potatoes,Oran,19383,Standard,660,3.9904639322798867,10,0.034050456585667854
L9392,Carrots,Blida,3946,Standard,508,3.1160994252393355,55,0.12873796249366448
L9393,Potatoes,Blida,5602,Premium,445,3.8267171627494667,45,0.07943591574437701
L9394,Wheat,Algiers,5349,Standard,493,3.139035383699883,24,0.09216676014208264
L9395,Corn,Constantine,1333,Premium,692,4.390089747964964,51,0.5191297824456114
L9396,Carrots,Blida,17719,Commercial,303,4.938043418370009,18,0.017100287826626783
L9397,Potatoes,Blida,14514,Commercial,843,3.2636308608371483,52,0.05808185200496073
L9398,Potatoes,Blida,14213,Commercial,538,3.9456523851745633,37,0.03785267009076198
L9399,Corn,Oran,18953,Standard,532,3.5391324946981317,41,0.028069434917954942
L9400,Wheat,Annaba,15312,Standard,635,3.769553394203346,29,0.04147074190177638
L9401,Corn,Constantine,11292,Standard,924,4.026521759060808,6,0.0818278427205101
L9402,Potatoes,Oran,8567,Premium,730,4.213489007206277,49,0.08521069219096533
L9403,Potatoes,Annaba,11328,Commercial,419,4.846882657082649,41,0.03698799435028249
L9404,Wheat,Constantine,719,Standard,517,3.7562975114937007,53,0.7190542420027817
L9405,Tomatoes,Algiers,14637,Standard,452,4.151612368432886,5,0.03088064494090319
L9406,Corn,Blida,18413,Premium,861,3.905920560746384,2,0.04676044099277684
L9407,Potatoes,Constantine,10672,Premium,620,4.813235418935216,53,0.058095952023988005
L9408,Corn,Oran,4882,Commercial,382,3.1470094437164544,42,0.07824662023760753
L9409,Corn,Annaba,5246,Premium,339,4.736157917068513,50,0.06462066336256195
L9410,Wheat,Oran,14062,Standard,694,3.577490023352689,14,0.049352865879675724
L9411,Carrots,Annaba,18398,Commercial,956,3.427615677884057,53,0.051962169801065335
L9412,Potatoes,Oran,6019,Commercial,992,3.0092709956947923,48,0.16481143047017777
L9413,Carrots,Constantine,10294,Premium,869,4.970403533133359,18,0.08441810763551584
L9414,Potatoes,Constantine,10507,Standard,700,3.500308454690069,6,0.06662225183211193
L9415,Carrots,Algiers,7018,Premium,928,4.89536704873017,49,0.1322314049586777
L9416,Potatoes,Annaba,3457,Standard,895,3.3648006706565035,37,0.25889499566097773
L9417,Corn,Oran,13738,Premium,327,4.431267224163003,56,0.02380259135245305
L9418,Corn,Oran,11034,Commercial,361,3.914589957605111,58,0.03271705637121624
L9419,Wheat,Annaba,3200,Premium,838,4.1283696134155985,40,0.261875
L9420,Corn,Annaba,897,Commercial,350,3.6618960691831317,6,0.39018952062430323
L9421,Corn,Constantine,13704,Premium,369,4.963932231464406,46,0.026926444833625218
L9422,Potatoes,Annaba,14558,Commercial,503,4.1963157149313846,31,0.03455144937491414
L9423,Carrots,Algiers,11507,Premium,653,3.2379753581207025,47,0.05674806639436865
L9424,Corn,Oran,1163,Standard,828,4.462696870424792,29,0.7119518486672399
L9425,Potatoes,Annaba,18915,Premium,573,4.8610198989085935,11,0.0302934179222839
L9426,Carrots,Constantine,4841,Standard,932,3.6789256002786526,7,0.19252220615575294
L9427,Carrots,Annaba,9310,Standard,972,4.079974890481062,20,0.10440386680988185
L9428,Carrots,Annaba,11863,Commercial,502,3.2644693348246623,27,0.042316446092893874
L9429,Potatoes,Blida,15759,Standard,457,3.837572108562883,53,0.028999301986166636
L9430,Corn,Oran,307,Premium,393,3.3022426399018174,21,1.280130293159609
L9431,Wheat,Oran,7627,Premium,435,4.683742826402392,55,0.057034220532319393
L9432,Carrots,Annaba,13516,Premium,569,3.9111624919917563,18,0.042098253921278486
L9433,Corn,Annaba,18492,Premium,634,3.68632299176024,53,0.03428509625784123
L9434,Tomatoes,Oran,1266,Premium,563,4.538298650480203,27,0.44470774091627174
L9435,Potatoes,Annaba,10853,Premium,578,4.137793022235337,29,0.05325716391781074
L9436,Corn,Blida,2654,Commercial,533,4.351046435391762,56,0.20082893745290128
L9437,Tomatoes,Algiers,14501,Premium,452,3.6679171387998197,10,0.031170264119715883
L9438,Carrots,Oran,13932,Commercial,671,4.7068155359268715,50,0.04816250358886018
L9439,Tomatoes,Oran,7325,Commercial,496,3.3060334606736945,44,0.06771331058020477
L9440,Tomatoes,Blida,3036,Premium,957,4.056488474959245,37,0.31521739130434784
L9441,Tomatoes,Algiers,16392,Commercial,727,4.429301294245788,29,0.04435090287945339
L9442,Tomatoes,Blida,10928,Commercial,621,3.343607466688328,5,0.056826500732064425
L9443,Corn,Oran,14748,Premium,339,3.4320897772784766,10,0.022986167615947926
L9444,Tomatoes,Constantine,10483,Premium,815,4.370322540149551,49,0.07774492034722885
L9445,Potatoes,Constantine,4262,Standard,587,3.7063678422385777,52,0.1377287658376349
L9446,Corn,Algiers,2007,Premium,564,4.467773220976029,54,0.28101644245142005
L9447,Corn,Blida,10803,Premium,912,4.371055335401738,51,0.08442099416828659
L9448,Corn,Algiers,10012,Premium,390,3.48130659043128,43,0.03895325609268877
L9449,Tomatoes,Blida,16211,Premium,307,3.022311646979926,21,0.018937758312257108
L9450,Carrots,Blida,2690,Premium,430,4.906163689909273,57,0.15985130111524162
L9451,Wheat,Constantine,19645,Standard,372,3.244165931597978,55,0.018936116060066174
L9452,Corn,Oran,12426,Commercial,872,4.9978302142043685,22,0.07017543859649122
L9453,Potatoes,Annaba,158,Standard,451,3.3171571475949406,56,2.8544303797468356
L9454,Carrots,Oran,14124,Premium,575,4.54315386914903,32,0.04071084678561314
L9455,Wheat,Annaba,7934,Premium,561,4.14024850858274,34,0.07070834383665238
L9456,Wheat,Annaba,16360,Standard,500,4.887827616565937,40,0.030562347188264057
L9457,Corn,Blida,5468,Commercial,585,4.117985986226417,40,0.10698610095098757
L9458,Carrots,Annaba,1494,Premium,566,3.795100711427372,2,0.3788487282463186
L9459,Tomatoes,Blida,523,Premium,968,4.846023718192792,52,1.8508604206500956
L9460,Carrots,Oran,1632,Commercial,702,3.5458176703466338,55,0.43014705882352944
L9461,Potatoes,Oran,9925,Premium,318,3.5232601003384154,59,0.03204030226700252
L9462,Tomatoes,Oran,7707,Standard,750,3.5175594956495804,28,0.0973141300116777
L9463,Potatoes,Blida,7547,Commercial,922,3.100972826956578,24,0.12216774877434743
L9464,Carrots,Annaba,9962,Standard,751,4.416009956764438,2,0.0753864685806063
L9465,Corn,Blida,7677,Commercial,714,4.597691138324661,54,0.09300508010941774
L9466,Corn,Oran,18612,Standard,872,4.8797817361165405,13,0.046851493660004295
L9467,Corn,Oran,1165,Standard,414,3.8724703000899545,7,0.35536480686695276
L9468,Corn,Blida,1149,Standard,566,3.2237598890979697,42,0.4926022628372498
L9469,Corn,Oran,18700,Standard,609,3.2829319458874298,55,0.0325668449197861
L9470,Potatoes,Blida,16433,Premium,630,4.310539562819202,54,0.03833749163269032
L9471,Tomatoes,Algiers,4074,Commercial,564,4.4851866511467335,58,0.13843888070692195
L9472,Carrots,Oran,1748,Commercial,383,4.481272870666476,39,0.21910755148741418
L9473,Wheat,Constantine,1955,Commercial,980,4.2447351714691255,20,0.5012787723785166
L9474,Carrots,Annaba,369,Premium,601,4.973124528800761,1,1.6287262872628727
L9475,Wheat,Blida,5645,Standard,671,3.7376091313818196,3,0.11886625332152347
L9476,Carrots,Algiers,11923,Commercial,899,4.5961344471112415,30,0.07540048645475132
L9477,Carrots,Constantine,19447,Standard,515,3.471590228605363,32,0.026482233763562502
L9478,Carrots,Algiers,14327,Standard,640,3.6327088022739797,13,0.04467090109583304
L9479,Carrots,Oran,9490,Commercial,852,4.3236809741872415,52,0.08977871443624869
L9480,Potatoes,Oran,9440,Standard,366,3.9034864512242993,2,0.038771186440677965
L9481,Wheat,Oran,265,Premium,928,3.4580627145018346,1,3.5018867924528303
L9482,Tomatoes,Annaba,10182,Commercial,370,3.0458869771706705,49,0.036338636810056966
L9483,Wheat,Oran,7063,Standard,718,3.2646736374361023,40,0.101656519892397
L9484,Carrots,Oran,9396,Commercial,674,4.960524449904492,52,0.07173265219242231
L9485,Potatoes,Annaba,13660,Premium,339,3.128539565498845,17,0.024816983894582725
L9486,Tomatoes,Annaba,2135,Commercial,723,4.097525878981018,42,0.33864168618266977
L9487,Carrots,Constantine,152,Premium,390,4.4208920128598885,18,2.5657894736842106
L9488,Tomatoes,Algiers,18293,Commercial,641,4.80059668530177,25,0.035040725960750016
L9489,Tomatoes,Blida,16556,Standard,596,4.3288825863230596,25,0.03599903358299106
L9490,Wheat,Blida,15254,Premium,589,4.26005506347728,5,0.038612822866133475
L9491,Potatoes,Blida,19510,Commercial,568,4.492709694281295,16,0.029113275243464888
L9492,Carrots,Constantine,9116,Commercial,949,4.029372537791488,44,0.10410267661254936
L9493,Potatoes,Blida,19021,Premium,991,3.651833178989008,33,0.052100310183481414
L9494,Potatoes,Constantine,1012,Premium,840,3.7817792962847445,45,0.8300395256916996
L9495,Potatoes,Algiers,15512,Standard,360,4.06579423973484,36,0.02320783909231563
L9496,Carrots,Blida,2147,Commercial,657,3.8241708682659485,42,0.30600838379133677
L9497,Potatoes,Oran,11716,Commercial,412,3.5680533879973213,18,0.03516558552406965
L9498,Wheat,Blida,19453,Premium,308,4.322649326829934,29,0.01583303346527528
L9499,Wheat,Constantine,12745,Premium,547,3.528568806739023,42,0.04291879168301295
L9500,Carrots,Oran,14239,Standard,738,4.031276536993489,34,0.051829482407472434
L9501,Corn,Blida,3969,Premium,367,3.3719571056328657,56,0.09246661627614008
L9502,Potatoes,Blida,16004,Standard,961,4.767788800925456,52,0.06004748812796801
L9503,Carrots,Algiers,19371,Standard,938,4.991115558380406,10,0.0484229002116566
L9504,Wheat,Algiers,689,Commercial,351,4.955365017643809,17,0.5094339622641509
L9505,Potatoes,Oran,7667,Premium,361,4.777872520247902,2,0.04708490935176732
L9506,Wheat,Oran,18109,Premium,999,3.5410523384446897,53,0.05516593958805014
L9507,Corn,Annaba,5881,Premium,369,3.9635350766170143,11,0.06274443121918041
L9508,Carrots,Constantine,2042,Premium,548,3.849696914571229,34,0.2683643486777669
L9509,Tomatoes,Algiers,2612,Premium,609,4.563419310635585,6,0.23315467075038285
L9510,Carrots,Annaba,11476,Commercial,925,3.508530967454594,21,0.08060299756012548
L9511,Potatoes,Blida,1676,Premium,784,4.282170035833262,43,0.4677804295942721
L9512,Carrots,Annaba,19505,Standard,341,4.1113918034426895,48,0.017482696744424507
L9513,Carrots,Annaba,14475,Standard,853,4.510298026748689,58,0.05892918825561313
L9514,Potatoes,Constantine,4363,Commercial,658,3.039212067407183,48,0.15081366032546414
L9515,Corn,Oran,4538,Standard,734,4.985859806027305,20,0.1617452622300573
L9516,Potatoes,Algiers,15256,Commercial,590,3.837625993954517,59,0.03867330886208705
L9517,Wheat,Constantine,18929,Premium,329,3.179277448467885,17,0.017380738549315863
L9518,Carrots,Constantine,13591,Standard,511,4.689789501866694,1,0.03759841071297182
L9519,Tomatoes,Blida,2585,Premium,982,4.797997183974596,25,0.3798839458413926
L9520,Carrots,Constantine,5445,Standard,493,4.945227066099696,1,0.09054178145087236
L9521,Tomatoes,Constantine,7990,Standard,931,3.237023401744322,49,0.1165206508135169
L9522,Wheat,Blida,18844,Commercial,395,3.7169442257963556,23,0.020961579282530247
L9523,Wheat,Oran,8327,Standard,485,4.523274761942192,11,0.05824426564188784
L9524,Potatoes,Algiers,11007,Commercial,894,3.588898560169508,58,0.08122104115562824
L9525,Corn,Algiers,4258,Standard,407,3.23905665393697,5,0.09558478158759981
L9526,Potatoes,Algiers,5453,Standard,654,4.4776680500326425,56,0.11993398129470016
L9527,Carrots,Constantine,4666,Commercial,835,3.2392499163373576,44,0.17895413630518645
L9528,Wheat,Blida,19344,Standard,362,4.203004093140508,43,0.018713813068651778
L9529,Tomatoes,Algiers,4776,Standard,710,4.264568321294425,18,0.14865996649916247
L9530,Wheat,Oran,3072,Premium,973,4.472102360123206,3,0.3167317708333333
L9531,Carrots,Constantine,2812,Commercial,627,4.224719932610059,39,0.22297297297297297
L9532,Tomatoes,Blida,11751,Standard,706,3.141400293136562,29,0.06007999319206876
L9533,Tomatoes,Oran,9807,Standard,531,4.498603300598411,31,0.05414499847048027
L9534,Carrots,Annaba,18449,Standard,561,3.999924505757418,55,0.030408152203371456
L9535,Tomatoes,Blida,16111,Premium,824,3.041938330496535,47,0.05114518031158836
L9536,Potatoes,Blida,12554,Premium,459,4.427791497813341,37,0.036562051935638044
L9537,Potatoes,Blida,278,Premium,908,3.116416516423116,56,3.2661870503597124
L9538,Carrots,Oran,9352,Standard,820,3.832810854613844,57,0.08768177929854576
L9539,Tomatoes,Annaba,2268,Standard,881,4.964036571618244,38,0.38844797178130513
L9540,Corn,Blida,17198,Premium,400,3.5726880758470045,50,0.023258518432375856
L9541,Carrots,Blida,11646,Premium,508,4.561914642739156,18,0.043620127082260006
L9542,Carrots,Blida,13698,Commercial,496,4.563510827665221,13,0.03620966564461965
L9543,Carrots,Oran,15331,Commercial,848,3.682789408820918,16,0.05531276498597613
L9544,Corn,Oran,7501,Premium,936,3.482999009861214,1,0.12478336221837089
L9545,Corn,Constantine,18713,Premium,666,4.435072524923395,21,0.03559023138994282
L9546,Potatoes,Oran,13829,Commercial,519,4.101794860360332,40,0.03752982862101381
L9547,Tomatoes,Algiers,6368,Premium,884,4.873267428597143,12,0.13881909547738694
L9548,Carrots,Blida,19952,Premium,972,4.672551128127625,17,0.04871692060946271
L9549,Carrots,Oran,9864,Standard,556,4.324969219059639,42,0.056366585563665854
L9550,Corn,Constantine,13679,Standard,636,4.488660203176566,20,0.04649462680020469
L9551,Corn,Blida,17333,Commercial,997,4.661050949166439,17,0.05752033692955634
L9552,Tomatoes,Constantine,11616,Commercial,524,3.3326316662976536,55,0.04511019283746556
L9553,Tomatoes,Blida,17877,Premium,362,4.552411046853804,9,0.020249482575376183
L9554,Carrots,Constantine,4738,Commercial,904,4.0770637915298185,49,0.19079780498100465
L9555,Potatoes,Annaba,12915,Standard,647,4.4154195880952,53,0.05009678668215253
L9556,Wheat,Algiers,12623,Premium,657,3.577517284675549,49,0.05204784916422404
L9557,Corn,Oran,12502,Commercial,711,4.3720345900796085,14,0.056870900655895056
L9558,Corn,Algiers,13503,Premium,806,4.153517830783153,15,0.059690439161667774
L9559,Corn,Constantine,12048,Commercial,497,3.8507074108391954,31,0.04125166002656042
L9560,Wheat,Oran,950,Commercial,752,3.500671445161408,54,0.791578947368421
L9561,Corn,Annaba,18605,Commercial,818,4.818307010528031,42,0.04396667562483204
L9562,Corn,Algiers,19607,Commercial,754,3.704401606169495,42,0.0384556535931045
L9563,Carrots,Algiers,3815,Commercial,304,3.1639113794084297,27,0.07968545216251638
L9564,Corn,Oran,7512,Commercial,735,4.13175626395638,34,0.09784345047923322
L9565,Tomatoes,Constantine,13705,Premium,856,4.244427842428582,19,0.06245895658518789
L9566,Potatoes,Oran,6644,Standard,534,4.3557241402140825,6,0.08037326911499097
L9567,Potatoes,Algiers,6096,Premium,746,3.726593873342411,50,0.1223753280839895
L9568,Corn,Blida,6539,Premium,962,4.161115295108403,19,0.147117296222664
L9569,Corn,Algiers,7296,Premium,533,4.046782665132906,39,0.07305372807017543
L9570,Corn,Oran,187,Standard,379,4.789478422245997,56,2.0267379679144386
L9571,Corn,Blida,13682,Premium,939,4.159260896834446,53,0.06863031720508697
L9572,Tomatoes,Constantine,8605,Premium,879,4.320102598915315,53,0.1021499128413713
L9573,Wheat,Oran,15361,Premium,479,4.703741178710153,47,0.03118286569884773
L9574,Corn,Constantine,675,Commercial,450,4.406748806794153,1,0.6666666666666666
L9575,Wheat,Annaba,16584,Commercial,602,4.250459977923771,44,0.03630004823926676
L9576,Wheat,Constantine,14227,Standard,785,3.1010259109065563,11,0.055176776551627185
L9577,Wheat,Annaba,17378,Premium,899,3.713652736511168,5,0.05173207503740361
L9578,Tomatoes,Oran,14958,Standard,592,3.39383002583242,57,0.03957748362080492
L9579,Tomatoes,Annaba,2184,Standard,853,3.10502903765257,15,0.39056776556776557
L9580,Wheat,Annaba,8272,Standard,320,4.743599153553387,36,0.03868471953578337
L9581,Corn,Annaba,10640,Commercial,714,3.201771531133324,22,0.06710526315789474
L9582,Corn,Constantine,18832,Standard,600,3.96661393045121,7,0.0318606627017842
L9583,Carrots,Constantine,9437,Standard,736,4.769003161458076,29,0.07799088693440712
L9584,Tomatoes,Annaba,6502,Premium,912,4.790865945091513,4,0.14026453398954167
L9585,Carrots,Algiers,4963,Premium,910,3.3831633558090406,43,0.18335684062059238
L9586,Tomatoes,Algiers,7341,Commercial,855,3.186125876455108,31,0.11646914589293011
L9587,Carrots,Algiers,14332,Standard,951,4.846611757674411,30,0.06635500976835054
L9588,Tomatoes,Constantine,2396,Premium,834,4.163871515733235,26,0.34808013355592654
L9589,Corn,Constantine,1764,Commercial,553,4.365358269491203,51,0.3134920634920635
L9590,Wheat,Annaba,3549,Commercial,511,4.817379998117649,9,0.14398422090729784
L9591,Corn,Algiers,1973,Premium,462,4.772824208310339,12,0.2341611758743031
L9592,Corn,Constantine,1197,Standard,624,4.944032857067207,30,0.5213032581453634
L9593,Wheat,Blida,4788,Premium,362,3.675260923555247,44,0.07560568086883876
L9594,Tomatoes,Constantine,3392,Premium,363,4.9705014233200675,48,0.10701650943396226
L9595,Wheat,Blida,5924,Standard,987,4.932398999428344,47,0.16661039837947333
L9596,Potatoes,Blida,14182,Premium,421,3.4158798056799697,47,0.02968551685234805
L9597,Potatoes,Constantine,13802,Premium,791,3.2251885904101347,34,0.0573105347051152
L9598,Wheat,Annaba,4627,Standard,758,3.2949447185282095,30,0.16382105035660255
L9599,Carrots,Blida,9954,Standard,377,3.379535591279503,37,0.037874221418525214
L9600,Tomatoes,Constantine,17981,Commercial,536,3.6943077977378724,45,0.02980924308992826
L9601,Wheat,Blida,7708,Standard,976,3.448345137231956,2,0.1266216917488324
L9602,Wheat,Blida,3114,Standard,637,3.1975570223187013,6,0.20456005138086064
L9603,Tomatoes,Constantine,17277,Premium,305,3.298235815526336,47,0.017653527811541357
L9604,Carrots,Blida,9592,Commercial,894,3.469205559065637,44,0.09320266889074229
L9605,Corn,Constantine,14407,Premium,533,4.195438251657465,49,0.0369959047685153
L9606,Potatoes,Algiers,18858,Commercial,910,3.10461574065487,12,0.04825538233110616
L9607,Wheat,Constantine,19854,Standard,566,4.801440642154334,46,0.028508109197139114
L9608,Wheat,Algiers,16651,Commercial,826,3.760484865801787,42,0.04960663023241847
L9609,Carrots,Algiers,2297,Commercial,757,3.234431475284799,33,0.32956029603831083
L9610,Potatoes,Oran,2923,Standard,509,4.68278264000388,39,0.17413616147793362
L9611,Carrots,Blida,19132,Standard,321,4.3495673988635755,51,0.016778172694961322
L9612,Corn,Algiers,11771,Premium,950,3.6538703901919947,33,0.08070682185031008
L9613,Carrots,Algiers,1121,Commercial,465,4.646168991625178,17,0.41480820695807313
L9614,Tomatoes,Annaba,10100,Standard,983,4.788554920103036,56,0.09732673267326733
L9615,Wheat,Constantine,15396,Commercial,497,3.4660861454777248,37,0.03228111197713692
L9616,Potatoes,Algiers,18005,Premium,936,4.919058573764147,5,0.05198555956678701
L9617,Potatoes,Algiers,8009,Commercial,773,4.184129491002722,36,0.09651641902859283
L9618,Corn,Constantine,10934,Commercial,774,4.916436832473614,12,0.07078836656301445
L9619,Potatoes,Annaba,19981,Commercial,600,3.7284088282488477,15,0.03002852710074571
L9620,Wheat,Blida,9914,Premium,322,4.661373836782584,18,0.03247932217066774
L9621,Tomatoes,Algiers,11085,Standard,737,3.3297487887489843,2,0.06648624267027514
L9622,Carrots,Constantine,12156,Commercial,614,4.066034189630672,43,0.050510036196117145
L9623,Potatoes,Algiers,13482,Standard,856,3.7501011090812,2,0.06349206349206349
L9624,Corn,Algiers,5882,Standard,657,3.371786460727865,31,0.11169670180210813
L9625,Tomatoes,Annaba,11250,Commercial,916,4.988939670953119,26,0.08142222222222223
L9626,Wheat,Oran,3664,Commercial,522,3.7536992519545773,51,0.14246724890829696
L9627,Tomatoes,Oran,8097,Premium,823,3.0597994272309155,4,0.10164258367296529
L9628,Wheat,Blida,19477,Premium,918,3.632642124292548,49,0.047132515274426245
L9629,Carrots,Oran,8672,Premium,626,3.5653723931045374,51,0.07218634686346863
L9630,Carrots,Constantine,10409,Commercial,961,4.45047377552082,42,0.09232395042751465
L9631,Corn,Oran,11348,Commercial,863,3.302973433806587,48,0.07604864293267537
L9632,Wheat,Constantine,6958,Commercial,705,4.825546601244592,59,0.10132221902845645
L9633,Wheat,Algiers,6139,Commercial,301,3.1273097748046945,59,0.04903078677309008
L9634,Corn,Algiers,2002,Commercial,799,3.815229537010668,57,0.3991008991008991
L9635,Wheat,Annaba,15630,Premium,354,4.1547599710139815,4,0.022648752399232246
L9636,Corn,Annaba,144,Standard,858,3.46714863098463,23,5.958333333333333
L9637,Potatoes,Annaba,7967,Commercial,440,4.258821373021502,29,0.05522781473578511
L9638,Carrots,Algiers,6806,Commercial,920,4.959310623604173,37,0.13517484572436086
